data,load,GRU,lstm,RF,LM,GB,SVM,SVR,Target2
2013/2/24 16:00,42705.39,59504.32422,59330.03516,56494.70716,50344.46484,58166.15745,60272.57271,61109.85373,58639.49
2013/2/24 17:00,45280.69,59896.57031,59680.66016,56661.87143,52476.29742,58815.62307,61102.74563,61731.89929,59228.26
2013/2/24 18:00,49639.59,62283.34766,61908.85938,59676.21761,56137.58651,60503.4584,62839.07774,63913.76273,61573.33
2013/2/24 19:00,49117.25,60811.26563,60798.83984,59323.56925,56436.30316,60387.33417,61368.25926,62341.00602,60876.27
2013/2/24 20:00,46895.94,57942.59375,57994.13281,56381.70528,54644.42381,56825.94476,57797.09757,58525.38527,57294.51
2013/2/24 21:00,45520.02,55142.88281,54828.25781,53492.23526,53100.65966,53142.22487,54269.03903,55088.51259,54787.46
2013/2/24 22:00,46171.58,53640.82422,53642.35547,52098.17633,53642.6915,51595.07025,53924.81777,53988.17762,52926.51
2013/2/24 23:00,43634.5,49095.37109,49550.26953,48706.15295,52248.65041,49929.49304,50850.44994,49907.97228,49043.54
2013/2/25 0:00,40596.92,46066.94531,46317.60156,44667.10329,46181.39316,45511.7152,44303.7744,43961.46353,46230.73
2013/2/25 1:00,38927.07,44389.95703,44797.12891,43601.92645,44864.51321,43542.82515,42675.0914,41776.86786,44745.61
2013/2/25 2:00,38321.01,43969.75391,44123.72266,42548.38163,44609.48779,42927.04068,42387.4993,41116.22088,43514.38
2013/2/25 3:00,38771.46,43438.04688,43444.61719,43040.23572,45164.40654,43329.14587,43059.54907,41646.89065,43562.61
2013/2/25 4:00,40539.59,44501.0625,44417.78516,43916.79393,46745.16835,44665.50197,44660.76338,43333.04039,44390.71
2013/2/25 5:00,43731.87,46633.41406,46816.75391,46758.885,49053.78485,47045.81256,47030.98844,46069.78603,46774.91
2013/2/25 6:00,51051,52660.16797,52471.69922,52873.47924,53834.26197,53819.15875,52847.57803,52996.82116,52874.64
2013/2/25 7:00,56584.71,57874.46875,57931.63281,58298.32059,58244.85539,57909.86748,57780.9466,57939.54197,57752.24
2013/2/25 8:00,58350.11,59760.25781,59597.79688,59773.8683,60477.69439,59645.48007,59397.33924,58904.61918,60014.5
2013/2/25 9:00,58708.65,60379.03516,60522.35938,60258.02874,61120.24681,59590.85259,59736.73468,58848.26043,60248.37
2013/2/25 10:00,60709.74,60629.03125,60771.66406,61228.01998,62582.49226,61701.42965,61026.33851,59644.56898,61202.96
2013/2/25 11:00,61976.46,61827.36719,62249.49609,62462.48352,63757.85775,62800.66305,61718.02111,60293.78758,61756.24
2013/2/25 12:00,61838.14,61486.82813,61331.25781,62031.79548,63495.54942,62204.81131,61300.95953,60096.00913,61622.47
2013/2/25 13:00,61526.01,61068.5625,60865.19531,61461.12144,62762.5566,61762.32412,60757.70062,59800.65612,61121.06
2013/2/25 14:00,60786.18,60259.80078,60210.92188,61152.99979,61923.46363,61174.69191,59923.5588,59284.92478,60488.61
2013/2/25 15:00,59951.71,59802.97656,59616.13672,60233.54074,61129.61833,60115.20509,59059.35505,58703.9152,59517.64
2013/2/25 16:00,58639.49,58859.04297,58642.28125,59101.83926,60166.75629,58816.7572,57922.98681,57865.85494,58252.74
2013/2/25 17:00,59228.26,58042.08984,57935.65625,59935.31989,60660.44418,59861.99846,58879.28844,58451.31341,59059
2013/2/25 18:00,61573.33,62561.25,62167.25781,61829.18681,62826.61863,61918.59003,61435.2627,61054.82648,61425.91
2013/2/25 19:00,60876.27,60835.79297,60878.17578,61435.88097,62643.67435,61224.48794,60518.65046,60373.54977,60948.16
2013/2/25 20:00,57294.51,57903.00781,57724.89844,57708.38791,59857.83681,57607.39657,56851.43849,57241.99904,57505.63
2013/2/25 21:00,54787.46,55173.80469,55134.98828,54893.12728,57577.0002,55251.6118,54176.12559,54757.06742,54610.92
2013/2/25 22:00,52926.51,53249.67969,53125.02344,52793.32928,56266.63815,53878.8421,52502.62091,53028.17835,52992.03
2013/2/25 23:00,49043.54,49092.55859,49444.41406,48883.15665,53334.54139,49858.81942,48742.29462,49383.35038,49302.89
2013/2/26 0:00,46230.73,46473.01563,46480.92188,46671.6793,46791.86809,46578.56427,46577.90356,45460.17183,46259.85
2013/2/26 1:00,44745.61,44331.60938,44513.0625,44897.86958,45509.57951,45557.15182,45001.2842,44289.23733,44444.4
2013/2/26 2:00,43514.38,43625.625,43698.45703,43361.11517,44632.51096,44515.4629,43838.94761,43457.51807,43527.12
2013/2/26 3:00,43562.61,43562.99609,43651.94922,43257.00136,44818.005,44511.64738,43857.20476,43881.92525,43544.41
2013/2/26 4:00,44390.71,44462.08984,44436.15625,44397.02085,45820.85988,45257.45804,44632.10938,44951.22829,44640.05
2013/2/26 5:00,46774.91,47326.34766,47332.96094,46370.40135,48012.63228,47006.83319,46854.22142,47413.13519,47259.03
2013/2/26 6:00,52874.64,53527.59375,53361.3125,52306.38999,53202.30155,53056.77625,52806.25487,53063.77215,53427.01
2013/2/26 7:00,57752.24,59219.58594,59182.73828,57570.14657,57736.65195,57573.87158,57813.64588,57271.88158,58402.89
2013/2/26 8:00,60014.5,60402.63672,60485.92188,59626.91816,59741.90324,60319.37886,59921.73551,59033.67323,60613.28
2013/2/26 9:00,60248.37,61090.24609,61020.25,59771.94102,59681.2479,60330.95709,60138.51509,59254.49975,61374.95
2013/2/26 10:00,61202.96,62283.88281,62364.36719,60254.93423,60104.89791,61157.40439,61063.28636,60024.52678,62086.57
2013/2/26 11:00,61756.24,62882.58984,62917.60156,60880.711,60222.81544,61831.91746,61608.69017,60386.22302,62875.54
2013/2/26 12:00,61622.47,62360.77344,62314.30859,60407.97429,59825.21516,61646.39409,61482.17446,60101.09145,62645.31
2013/2/26 13:00,61121.06,61979.97266,62052.67188,60498.33669,59099.33958,61216.64351,61025.66755,59536.49244,62131.16
2013/2/26 14:00,60488.61,61295.25781,61403.48438,59591.46233,58280.09432,60692.34726,60386.12243,58820.04334,61113.78
2013/2/26 15:00,59517.64,60404.65234,60387.73438,59045.63918,57187.44829,59315.43704,59408.93944,57840.38649,60227.44
2013/2/26 16:00,58252.74,60082.52344,59937.69531,58624.35245,55866.59842,58295.31322,58080.10403,56613.61453,58897.02
2013/2/26 17:00,59059,59505.15234,59188.50781,59457.80993,56116.24548,59441.52303,58940.85617,57475.68191,59378.41
2013/2/26 18:00,61425.91,62754.39063,62804.64063,61051.37978,57999.1312,61695.51724,61274.35674,59847.01415,61778.99
2013/2/26 19:00,60948.16,61250.86328,61169.27344,60149.49173,57986.88411,61049.55618,60685.47108,59138.84709,61128.34
2013/2/26 20:00,57505.63,57963.79688,57756.44141,57247.19101,55064.18209,57170.16937,57047.95314,55722.57807,57694.91
2013/2/26 21:00,54610.92,55298.27344,55172.375,54296.03755,52263.45128,54749.89205,54053.16535,53196.31115,54941.25
2013/2/26 22:00,52992.03,53330.92969,53397.52734,52331.27455,50637.25367,53340.79821,52530.6404,51827.66071,53111.24
2013/2/26 23:00,49302.89,49023.00781,49330.74219,49324.5207,47679.64928,49564.11604,49091.97192,48431.80968,49093.59
2013/2/27 0:00,46259.85,46150.35156,46039.98438,46134.71701,45976.46468,46221.50055,46408.1731,45584.68057,45934.98
2013/2/27 1:00,44444.4,44076.71094,44249.39453,44473.13729,44423.17491,44863.05392,44062.41906,43938.57075,44182.32
2013/2/27 2:00,43527.12,43287.24609,43289.36719,43190.98046,43664.45072,44096.63422,43041.40723,43264.41228,43150.38
2013/2/27 3:00,43544.41,43151.55078,43172.44531,43280.99372,43798.42729,44097.5452,42967.5094,43487.23374,43165.85
2013/2/27 4:00,44640.05,44114.52344,44078.04688,44388.35684,44921.22655,44810.12888,43944.06994,44656.43498,43889.3
2013/2/27 5:00,47259.03,46217.46875,46006.63672,46766.75559,47215.90165,46976.84879,46338.3857,47108.59275,46162.48
2013/2/27 6:00,53427.01,52089.08594,52327.73438,52410.81361,52342.58599,53587.06041,52273.75817,53281.08888,52430.56
2013/2/27 7:00,58402.89,58041.65625,58010.88672,57368.15175,56928.35385,57671.01108,57879.81161,58081.02435,57396.43
2013/2/27 8:00,60613.28,59578.08203,59472.25781,60063.59602,59169.70288,60015.6804,60483.98601,60137.64822,59496.71
2013/2/27 9:00,61374.95,59811.85156,59819.42969,60526.40412,59599.20634,60663.28372,61307.86651,60776.43662,59888.92
2013/2/27 10:00,62086.57,60614.07031,60636.17969,61268.0344,59873.04329,61536.1289,62015.69506,61556.23891,60675.16
2013/2/27 11:00,62875.54,61408.44922,61462.51563,61939.09853,60137.53928,62522.53307,62756.70266,62225.52865,60822.58
2013/2/27 12:00,62645.31,60326.14063,60154.59375,61656.83504,59800.32506,62257.4659,62532.45749,61958.30447,59976.28
2013/2/27 13:00,62131.16,58976.30859,59004.38281,61269.64824,59156.97735,61658.50607,61945.47552,61414.50793,59481.24
2013/2/27 14:00,61113.78,58485.55859,58552.83594,60166.51176,58209.19965,60454.78731,60831.67339,60355.29644,59016.23
2013/2/27 15:00,60227.44,58579.62109,58162.02344,59269.14509,57220.22219,59920.89437,59795.12948,59408.23052,58346.47
2013/2/27 16:00,58897.02,57975.35547,57673.92578,58271.05213,56040.95938,58199.11345,58275.12022,58018.31056,57404.62
2013/2/27 17:00,59378.41,57986.17188,57409.58594,58763.1768,56206.57104,58908.63887,58891.90561,58678.16707,57704.01
2013/2/27 18:00,61778.99,60440.28906,60303.57813,61301.66345,58051.07702,61484.88587,61700.08391,61195.74853,59977.19
2013/2/27 19:00,61128.34,60323.74219,60144.44531,60678.52862,57950.36123,60834.7548,61069.08496,60032.60115,59413.9
2013/2/27 20:00,57694.91,56196.62891,56279.33594,57453.44736,55108.38818,56941.69843,57111.0826,56539.99257,55937.7
2013/2/27 21:00,54941.25,53473.49609,53592.49219,54173.67026,52437.1919,54861.00393,53991.7465,54155.28225,53092.13
2013/2/27 22:00,53111.24,51177.14844,51443.01953,52474.07923,50752.4141,53086.40155,52152.95301,52772.77086,51222.08
2013/2/27 23:00,49093.59,47317.86328,47806.54688,48897.65143,47597.31139,49572.60462,48117.01966,48833.10072,47192.6
2013/2/28 0:00,45934.98,44046.30469,44073.91406,45885.3942,42185.09899,45971.78864,46056.36372,45893.48044,43472.52
2013/2/28 1:00,44182.32,41538.72656,41429.52344,44305.0976,40722.07034,44326.47966,43744.17084,43954.69463,41715.31
2013/2/28 2:00,43150.38,40907.125,40964.08203,43001.12999,40104.48774,43018.32391,42282.31946,42874.98274,40880.84
2013/2/28 3:00,43165.85,41030.59766,40967.66406,42985.43178,40402.53682,43013.3364,41896.12172,42929.30035,41154.75
2013/2/28 4:00,43889.3,42124.36719,41982.10938,43785.64119,41388.39218,43683.10888,42167.48172,43291.0089,42193.97
2013/2/28 5:00,46162.48,44243,44031.34766,46198.30387,43570.28484,46186.73619,43622.91457,44858.37082,44551.78
2013/2/28 6:00,52430.56,50278.44531,50191.82031,51934.33811,48912.69184,51657.41637,48328.7039,49572.2652,51056.46
2013/2/28 7:00,57396.43,56827.875,56694.37891,56363.75209,53739.20848,56197.2878,53429.30017,54053.33148,56099.68
2013/2/28 8:00,59496.71,58409.48047,58306.72266,58684.15058,55895.14415,58426.8517,56242.97767,56989.45412,58126.25
2013/2/28 9:00,59888.92,58426.89844,58571.97266,59094.71851,56218.01395,58928.30401,56960.08636,57954.34173,58715.93
2013/2/28 10:00,60675.16,59307.60938,59447.98047,59987.48584,56536.07653,59567.02731,57673.56581,58702.79161,59534.02
2013/2/28 11:00,60822.58,60158.33594,60229.61719,60360.03479,56478.57341,59949.73233,58001.49302,58979.14256,60010.86
2013/2/28 12:00,59976.28,59265.23438,58924.14063,59372.76224,55675.24142,59560.77529,57223.23548,57960.29563,59235.54
2013/2/28 13:00,59481.24,57777.50391,57797.71875,58308.72977,55113.26301,57924.64486,56530.23161,57049.67164,58183.58
2013/2/28 14:00,59016.23,56760.17578,56887.62891,57476.94255,54718.17895,57503.52666,55877.0041,56138.1081,56640.22
2013/2/28 15:00,58346.47,55570.61719,55716.28125,56194.01555,54200.46015,56366.57411,55118.13018,55216.19686,55540.03
2013/2/28 16:00,57404.62,55126.14063,55240.10547,55256.28088,53410.61831,55435.9624,54094.74146,54184.62153,54587.26
2013/2/28 17:00,57704.01,55209.13281,54998.04297,55970.29317,53534.40009,55900.13107,54515.41239,54742.25137,55104.14
2013/2/28 18:00,59977.19,57863.36328,57701.94922,58603.9269,55408.81344,58745.25548,57269.32794,57497.36142,57438.29
2013/2/28 19:00,59413.9,57691.98047,57336.25,57925.72675,55385.23208,57454.97354,57013.9591,56483.72139,56553.77
2013/2/28 20:00,55937.7,53508.83594,53490.48828,53343.77736,52624.66904,54072.87969,53220.5472,52980.10679,52857.35
2013/2/28 21:00,53092.13,50836.78516,50691.97266,50670.43335,50022.39765,51549.66698,50163.40673,50900.87856,50368.5
2013/2/28 22:00,51222.08,49513.75391,49503.41797,49612.66098,48381.17942,50626.21486,48468.63953,49958.86712,48992.58
2013/2/28 23:00,47192.6,45511.94922,45647.89844,46185.70472,45205.46862,47312.96379,44893.03762,46378.22573,45835.79
2013/3/1 0:00,43472.52,42873.64063,42901.78906,42270.87602,39764.63624,43508.26216,41636.42944,42322.04864,43161.3
2013/3/1 1:00,41715.31,41180.75391,41121.02344,40306.56711,38350.89851,40619.93783,39223.74095,40235.06159,41118.35
2013/3/1 2:00,40880.84,40051.08594,40008.95313,38881.36535,38017.35095,39871.12041,38254.93124,39212.79128,39852.54
2013/3/1 3:00,41154.75,39520.40625,39424.74219,38643.32816,38673.595,39930.94722,38498.53147,39291.81256,39427.57
2013/3/1 4:00,42193.97,39337.85156,39094.68359,39101.84743,40018.88772,40299.74126,39597.88081,39865.66101,39201.89
2013/3/1 5:00,44551.78,37901.14063,37996.57031,40021.41123,42298.41271,40690.78875,41392.72561,40931.22302,38816.05
2013/3/1 6:00,51056.46,38542.30078,38733.85547,40194.3636,48039.06213,41319.32037,44906.61236,42482.41795,38601.29
2013/3/1 7:00,56099.68,41042.33594,41742.95703,42970.79848,53013.56834,44287.74802,48681.08506,44881.63958,40691.56
2013/3/1 8:00,58126.25,43897.28125,44016.16797,46620.88107,55218.59981,46177.11541,50843.04718,47965.48077,44033.99
2013/3/1 9:00,58715.93,46387.66016,46828.29688,48569.29107,55722.03448,47983.14897,51386.78355,49157.22449,47009.69
2013/3/1 10:00,59534.02,48599.14063,48711.53125,49187.47187,56175.78592,49315.77053,51742.58912,49948.37011,48671.35
2013/3/1 11:00,60010.86,49666.23828,49395.41406,49979.84658,56423.02152,49813.58724,51962.96302,50312.6457,49067.2
2013/3/1 12:00,59235.54,48299.49219,47830.60547,49963.53787,55753.19563,49883.39292,51237.49628,49585.50049,48215.44
2013/3/1 13:00,58183.58,46480.11719,46602.27734,48787.13072,54921.30406,48645.57058,50191.05237,48474.01865,46273.5
2013/3/1 14:00,56640.22,44838.73047,44968.64844,48033.52716,53784.66413,47398.55584,48792.28202,47116.97234,44832.06
2013/3/1 15:00,55540.03,44250.24609,44219.21875,47672.78698,52857.4555,46631.01472,47756.32134,46233.07023,44049.46
2013/3/1 16:00,54587.26,43855.19141,44090.97656,47435.13664,52140.03027,46119.4178,47078.08592,45824.70497,43701.84
2013/3/1 17:00,55104.14,44911.30859,45058.65625,47474.49363,52608.56721,47441.94712,47777.44603,46844.84373,44933.98
2013/3/1 18:00,57438.29,47313.40625,47778.42969,49872.28863,54703.09471,49313.62819,50348.4407,49669.55668,48298.25
2013/3/1 19:00,56553.77,49538.26953,50465.29688,49046.27839,54645.01874,49681.90839,50236.45222,49150.60835,48238.19
2013/3/1 20:00,52857.35,45921.22266,46196.05078,47788.75768,51817.63356,46931.34392,47098.35369,46528.17991,44718.31
2013/3/1 21:00,50368.5,43562.37109,43444.23828,46303.84759,49537.04947,45893.56644,45047.38616,45549.93773,42346.85
2013/3/1 22:00,48992.58,42720.13281,42387.42969,44603.20754,48207.70074,45105.45608,44258.6823,45549.7858,41999.23
2013/3/1 23:00,45835.79,39305.13281,39565.98047,43016.91252,45629.98694,42852.4372,42184.70778,43448.87227,39657.8
2013/3/2 0:00,43161.3,37122.24609,36908.5625,40241.28755,39872.15749,38972.78907,38969.34287,39055.02778,36997.87
2013/3/2 1:00,41118.35,34900.43359,34822.72656,38920.57685,38421.05184,38060.39642,37206.58269,37273.575,35066.85
2013/3/2 2:00,39852.54,34142.17969,34254.60938,37581.8803,37804.2143,37054.36358,36348.59739,36191.07133,33999.42
2013/3/2 3:00,39427.57,33685.0625,33751.58594,36905.19327,38008.13725,35578.04867,36634.08508,36128.32049,33503.47
2013/3/2 4:00,39201.89,33258.02734,33077.92188,36465.34477,38526.92886,35250.11742,37571.59887,36682.26647,33534.41
2013/3/2 5:00,38816.05,32658.60938,32646.5625,35548.82796,39137.55699,35326.52752,38544.68359,37312.07346,32851
2013/3/2 6:00,38601.29,32382.49414,32131.37305,34884.19965,40545.07983,34756.7881,38783.46184,36179.82248,31745.35
2013/3/2 7:00,40691.56,33684.38281,33845.33984,35763.36754,43005.93244,36186.65795,39894.26927,36734.19859,32795.49
2013/3/2 8:00,44033.99,36255.91406,36167.13281,38664.38232,46002.93387,38319.70419,42347.93049,39622.60393,36205.26
2013/3/2 9:00,47009.69,39869.57422,39709.91406,41810.432,48559.2712,41993.1283,45044.21206,42831.75404,39639.6
2013/3/2 10:00,48671.35,42462.46094,42636.51953,44327.14114,50160.26124,44033.88016,46726.87659,45339.93316,42691.74
2013/3/2 11:00,49067.2,45366.90234,45288.55469,45581.12276,50679.01835,45521.87545,47300.62456,46707.51029,45386.25
2013/3/2 12:00,48215.44,44954.07422,45040.30859,45142.73713,50092.7719,45218.045,46917.02704,46261.03831,45122.35
2013/3/2 13:00,46273.5,43537.10156,43362.14844,43996.46595,48640.22265,43325.41373,45593.12428,44572.67211,43838.34
2013/3/2 14:00,44832.06,42677.08984,42462.38281,42900.85385,47490.68615,41981.67169,44853.99706,42991.16237,42484.26
2013/3/2 15:00,44049.46,41935.48438,41805.96875,42619.69237,46875.66698,40723.3676,44744.88829,42718.56184,40975.48
2013/3/2 16:00,43701.84,40761.41797,40988.18359,42213.15017,46616.51458,40658.39819,44952.67618,43216.48425,40532.31
2013/3/2 17:00,44933.98,42313.07422,42332.16797,43582.09795,47751.95269,42405.12893,46052.84361,44555.76641,42256.76
2013/3/2 18:00,48298.25,46079.74609,45965.80859,46304.90461,50889.90151,45548.36337,48796.37816,47503.37743,46819.5
2013/3/2 19:00,48238.19,48966.03906,48805.75391,47292.75885,51673.77387,47000.7091,49491.90677,48032.16334,47752.25
2013/3/2 20:00,44718.31,46390.60156,46757.59766,45804.34262,48942.04738,45122.48617,46316.49943,45458.74999,45615.57
2013/3/2 21:00,42346.85,44630.83594,44697.53906,44169.19163,46917.96654,43661.91101,44540.82527,43432.70666,44833.88
2013/3/2 22:00,41999.23,45394.89063,45559.18359,44161.16483,46403.65595,43101.17455,44278.14873,43797.20261,45580.99
2013/3/2 23:00,39657.8,42739.35938,42540.47656,41667.89111,44781.27947,40895.36198,42854.51802,42378.23927,42901.95
2013/3/3 0:00,36997.87,40523.32422,40397.08594,40377.23144,41050.63601,40060.29846,38655.9164,37937.7042,40698.84
2013/3/3 1:00,35066.85,39443.86719,39432.20313,39079.28661,39627.94946,39333.03779,37965.86273,36133.59246,39346.58
2013/3/3 2:00,33999.42,38974.1875,38906.87109,38888.30815,39025.13621,37438.27353,38763.75498,36304.6549,38971.66
2013/3/3 3:00,33503.47,39544.33984,39437.10938,38607.9327,39094.10419,38231.5382,40761.37494,38226.46195,39031.72
2013/3/3 4:00,33534.41,40210.00391,39829.36719,38822.47511,39622.54965,39502.98526,43158.23763,41065.81327,40350.31
2013/3/3 5:00,32851,43443.51953,43566.97656,40772.34869,39806.48781,42357.01267,45321.77561,44400.78964,43289.61
2013/3/3 6:00,31745.35,49377.10156,49378.38281,45253.64237,39572.72223,48506.51443,47335.07454,48182.60327,50727.95
2013/3/3 7:00,32795.49,55730.85938,55379.72266,51967.99881,41029.26227,52528.21351,51713.64499,52921.62839,54905.76
2013/3/3 8:00,36205.26,56781.20313,56608.24219,54724.20216,44361.47347,57124.29682,56314.77734,55494.65425,56248.01
2013/3/3 9:00,39639.6,56759.53906,56631.70703,55189.28951,47958.49379,59427.88199,59594.64969,56304.92046,56874.09
